BasinID,Year,Month,Rainfed croplands,Mosaic cropland (50-70%) / vegetation (grassland/shrubland/forest) (20-50%),Mosaic vegetation (grassland/shrubland/forest) (50-70%) / cropland (20-50%) ,Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m),Closed (>40%) broadleaved deciduous forest (>5m),Open (15-40%) broadleaved deciduous forest/woodland (>5m),Open (15-40%) needleleaved deciduous or evergreen forest (>5m),Mosaic forest or shrubland (50-70%) / grassland (20-50%),Mosaic grassland (50-70%) / forest or shrubland (20-50%) ,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Closed to open (>15%) herbaceous vegetation (grassland, savannas or lichens/mosses)",Sparse (<15%) vegetation,"Closed to open (>15%) grassland or woody vegetation on regularly flooded or waterlogged soil - Fresh, brackish or saline water",Bare areas,Water bodies
3,2006,11,0,0,1.021,0,1.305,0.985,0,0.93,0.893,1.011,0.934,1,0,0,1.062
3,2006,12,0,0,1.817,0,1.951,1.695,0,1.594,1.468,1.786,1.59,1.438,0,0,1.645
4,2000,1,0,0,3.198,0,3.527,3.543,0,0,0,3.351,2.662,0,0,0,0
4,2000,2,0,0,2.428,0,3.338,3.155,0,0,0,2.912,2.1,0,0,0,0
4,2000,3,0,0,2.786,0,3.634,3.248,0,0,0,2.964,2.125,0,0,0,0
4,2000,4,0,0,2.882,0,3.451,3.283,0,0,0,3.085,2.113,0,0,0,0
4,2000,5,0,0,2.107,0,2.329,2.191,0,0,0,2.098,1.633,0,0,0,0
4,2000,6,0,0,1.431,0,1.471,1.372,0,0,0,1.322,1.05,0,0,0,0
4,2000,7,0,0,1.081,0,1.005,0.915,0,0,0,0.924,0.788,0,0,0,0
4,2000,8,0,0,0.783,0,0.705,0.643,0,0,0,0.696,0.725,0,0,0,0
4,2000,9,0,0,0.667,0,0.6,0.55,0,0,0,0.582,0.412,0,0,0,0
4,2000,10,0,0,0.911,0,0.915,0.869,0,0,0,0.876,0.75,0,0,0,0
4,2000,11,0,0,2.447,0,2.27,2.201,0,0,0,2.192,1.683,0,0,0,0
4,2000,12,0,0,3.874,0,3.825,3.857,0,0,0,3.843,2.6,0,0,0,0
4,2001,1,0,0,3.891,0,3.483,3.77,0,0,0,3.556,2.8,0,0,0,0
4,2001,2,0,0,3.64,0,4.055,3.932,0,0,0,3.756,2.713,0,0,0,0
4,2001,3,0,0,3.18,0,3.191,2.924,0,0,0,2.959,2.388,0,0,0,0
4,2001,4,0,0,2.715,0,3.14,2.943,0,0,0,2.863,2.167,0,0,0,0
4,2001,5,0,0,1.691,0,1.78,1.683,0,0,0,1.657,1.313,0,0,0,0
4,2001,6,0,0,1.088,0,1.061,0.971,0,0,0,0.989,0.8,0,0,0,0
4,2001,7,0,0,0.779,0,0.725,0.632,0,0,0,0.703,0.475,0,0,0,0
4,2001,8,0,0,0.611,0,0.548,0.485,0,0,0,0.528,0.488,0,0,0,0
4,2001,9,0,0,0.671,0,0.703,0.657,0,0,0,0.657,0.563,0,0,0,0
4,2001,10,0,0,0.93,0,1.096,1.003,0,0,0,1.002,0.7,0,0,0,0
4,2001,11,0,0,1.218,0,1.484,1.321,0,0,0,1.325,0.95,0,0,0,0
4,2001,12,0,0,2.262,0,2.556,2.398,0,0,0,2.281,1.462,0,0,0,0
4,2002,1,0,0,1.97,0,2.395,2.452,0,0,0,2.306,2.25,0,0,0,0
4,2002,2,0,0,2.727,0,3.539,3.458,0,0,0,3.243,2.387,0,0,0,0
4,2002,3,0,0,2.82,0,3.478,3.271,0,0,0,3.142,2.075,0,0,0,0
4,2002,4,0,0,2.078,0,2.325,2.158,0,0,0,2.148,1.483,0,0,0,0
4,2002,5,0,0,1.129,0,1.141,1.037,0,0,0,1.066,0.85,0,0,0,0
4,2002,6,0,0,0.72,0,0.623,0.551,0,0,0,0.588,0.65,0,0,0,0
4,2002,7,0,0,0.522,0,0.422,0.396,0,0,0,0.445,0.475,0,0,0,0
4,2002,8,0,0,0.535,0,0.449,0.429,0,0,0,0.457,0.4,0,0,0,0
4,2002,9,0,0,0.587,0,0.581,0.555,0,0,0,0.572,0.525,0,0,0,0
4,2002,10,0,0,0.667,0,0.735,0.675,0,0,0,0.727,0.533,0,0,0,0
4,2002,11,0,0,0.967,0,0.933,0.856,0,0,0,0.934,0.712,0,0,0,0
4,2002,12,0,0,1.36,0,1.118,1.099,0,0,0,1.178,1.05,0,0,0,0
4,2003,1,0,0,3.137,0,3.589,3.405,0,0,0,3.276,2.388,0,0,0,0
4,2003,2,0,0,3.035,0,3.502,3.431,0,0,0,3.315,2.625,0,0,0,0
4,2003,3,0,0,3.482,0,4.033,4.023,0,0,0,3.749,2.775,0,0,0,0
4,2003,4,0,0,3.435,0,4.251,3.98,0,0,0,3.746,2.867,0,0,0,0
4,2003,5,0,0,2.014,0,2.323,2.171,0,0,0,2.109,1.563,0,0,0,0
4,2003,6,0,0,1.378,0,1.405,1.332,0,0,0,1.339,1.15,0,0,0,0
4,2003,7,0,0,0.951,0,0.886,0.812,0,0,0,0.858,0.75,0,0,0,0
4,2003,8,0,0,0.597,0,0.517,0.475,0,0,0,0.539,0.512,0,0,0,0
4,2003,9,0,0,0.594,0,0.572,0.55,0,0,0,0.596,0.6,0,0,0,0
4,2003,10,0,0,0.709,0,0.742,0.706,0,0,0,0.733,0.65,0,0,0,0
4,2003,11,0,0,0.948,0,1.007,0.915,0,0,0,0.963,0.9,0,0,0,0
4,2003,12,0,0,1.427,0,1.718,1.635,0,0,0,1.635,1.3,0,0,0,0
4,2004,1,0,0,2.822,0,3.161,3.153,0,0,0,2.969,2.237,0,0,0,0
4,2004,2,0,0,3.243,0,3.683,3.67,0,0,0,3.453,2.7,0,0,0,0
4,2004,3,0,0,3.583,0,4.302,4.105,0,0,0,3.937,2.963,0,0,0,0
4,2004,4,0,0,2.778,0,3.305,3.095,0,0,0,2.984,2.025,0,0,0,0
4,2004,5,0,0,1.673,0,1.907,1.804,0,0,0,1.779,1.267,0,0,0,0
4,2004,6,0,0,1.149,0,1.149,1.085,0,0,0,1.132,0.825,0,0,0,0
4,2004,7,0,0,0.735,0,0.613,0.552,0,0,0,0.623,0.587,0,0,0,0
4,2004,8,0,0,0.562,0,0.403,0.385,0,0,0,0.455,0.525,0,0,0,0
4,2004,9,0,0,0.502,0,0.469,0.462,0,0,0,0.506,0.55,0,0,0,0
4,2004,10,0,0,0.659,0,0.713,0.694,0,0,0,0.73,0.6,0,0,0,0
4,2004,11,0,0,1.31,0,1.665,1.548,0,0,0,1.556,1.067,0,0,0,0
4,2004,12,0,0,2.611,0,2.913,2.791,0,0,0,2.832,1.775,0,0,0,0
4,2005,1,0,0,2.927,0,2.799,2.922,0,0,0,2.876,1.575,0,0,0,0
4,2005,2,0,0,2.663,0,2.954,2.985,0,0,0,2.92,2.575,0,0,0,0
4,2005,3,0,0,2.41,0,2.632,2.564,0,0,0,2.537,2.125,0,0,0,0
4,2005,4,0,0,1.582,0,1.364,1.373,0,0,0,1.414,1.183,0,0,0,0
4,2005,5,0,0,0.929,0,0.633,0.63,0,0,0,0.703,0.75,0,0,0,0
4,2005,6,0,0,0.656,0,0.431,0.425,0,0,0,0.481,0.55,0,0,0,0
4,2005,7,0,0,0.554,0,0.395,0.389,0,0,0,0.436,0.475,0,0,0,0
4,2005,8,0,0,0.465,0,0.393,0.39,0,0,0,0.435,0.488,0,0,0,0
4,2005,9,0,0,0.473,0,0.46,0.448,0,0,0,0.487,0.438,0,0,0,0
4,2005,10,0,0,0.59,0,0.503,0.482,0,0,0,0.527,0.483,0,0,0,0
4,2005,11,0,0,0.871,0,0.638,0.593,0,0,0,0.682,0.6,0,0,0,0
4,2005,12,0,0,1.168,0,1.23,1.115,0,0,0,1.265,0.813,0,0,0,0
4,2006,1,0,0,2.234,0,2.817,2.659,0,0,0,2.567,1.462,0,0,0,0
4,2006,2,0,0,3.13,0,3.886,3.77,0,0,0,3.566,2.15,0,0,0,0
4,2006,3,0,0,3.378,0,4.545,4.198,0,0,0,3.91,2.862,0,0,0,0
4,2006,4,0,0,3.269,0,4.182,3.916,0,0,0,3.623,2.567,0,0,0,0
4,2006,5,0,0,1.965,0,2.309,2.166,0,0,0,2.103,1.525,0,0,0,0
4,2006,6,0,0,1.385,0,1.487,1.395,0,0,0,1.381,1.125,0,0,0,0
4,2006,7,0,0,0.941,0,0.983,0.916,0,0,0,0.927,0.813,0,0,0,0
4,2006,8,0,0,0.673,0,0.548,0.51,0,0,0,0.567,0.663,0,0,0,0
4,2006,9,0,0,0.542,0,0.524,0.513,0,0,0,0.553,0.563,0,0,0,0
4,2006,10,0,0,0.551,0,0.647,0.616,0,0,0,0.646,0.467,0,0,0,0
4,2006,11,0,0,0.92,0,1.013,0.96,0,0,0,0.991,0.725,0,0,0,0
4,2006,12,0,0,1.874,0,2.325,2.213,0,0,0,2.202,1.05,0,0,0,0
5,2000,1,0,0,2.526,0,2.759,2.455,0,1.95,1.905,2.408,2.057,1.767,0,0,1.798
5,2000,2,0,0,2.251,0,2.353,2.188,0,1.822,1.885,2.164,1.921,1.647,0,0,1.778
5,2000,3,0,0,2.548,0,2.785,2.604,0,2.166,2.092,2.53,2.29,1.831,0,0,1.931
5,2000,4,0,0,2.412,0,2.683,2.426,0,1.925,1.883,2.341,2.063,1.725,0,0,1.75
5,2000,5,0,0,1.753,0,1.971,1.737,0,1.365,1.35,1.671,1.447,1.27,0,0,1.274
5,2000,6,0,0,1.329,0,1.502,1.288,0,0.991,1.035,1.215,1.036,1.022,0,0,0.984
5,2000,7,0,0,1.045,0,1.201,1.033,0,0.794,0.82,0.97,0.817,0.797,0,0,0.778
5,2000,8,0,0,0.874,0,1.02,0.89,0,0.693,0.735,0.827,0.704,0.814,0,0,0.733
5,2000,9,0,0,0.716,0,0.849,0.77,0,0.658,0.74,0.738,0.656,0.794,0,0,0.74
5,2000,10,0,0,0.804,0,0.993,0.808,0,0.727,0.827,0.793,0.732,0.864,0,0,0.838
5,2000,11,0,0,1.72,0,2.128,1.59,0,1.429,1.593,1.648,1.574,1.737,0,0,1.631
5,2000,12,0,0,2.692,0,3.186,2.631,0,2.277,2.2,2.707,2.395,1.994,0,0,2.059
5,2001,1,0,0,2.651,0,2.808,2.62,0,2.156,1.755,2.596,2.27,1.683,0,0,1.722
5,2001,2,0,0,2.794,0,3.133,2.826,0,2.26,2.108,2.814,2.419,2.019,0,0,2.031
5,2001,3,0,0,2.395,0,2.726,2.465,0,2.107,2.128,2.459,2.243,2.014,0,0,2.006
5,2001,4,0,0,2.369,0,2.679,2.399,0,1.81,1.79,2.289,1.947,1.756,0,0,1.714
5,2001,5,0,0,1.585,0,1.769,1.564,0,1.106,1.11,1.472,1.216,1.161,0,0,1.082
5,2001,6,0,0,1.14,0,1.284,1.119,0,0.753,0.783,1.027,0.801,0.803,0,0,0.745
5,2001,7,0,0,0.927,0,1.078,0.93,0,0.623,0.688,0.854,0.659,0.653,0,0,0.635
5,2001,8,0,0,0.803,0,0.921,0.803,0,0.574,0.627,0.73,0.603,0.617,0,0,0.575
5,2001,9,0,0,0.724,0,0.849,0.764,0,0.644,0.71,0.725,0.661,0.753,0,0,0.686
5,2001,10,0,0,0.95,0,1.181,0.956,0,0.742,0.807,0.918,0.789,0.9,0,0,0.838
5,2001,11,0,0,1.305,0,1.621,1.294,0,0.937,1.085,1.229,1.012,1.156,0,0,1.099
5,2001,12,0,0,1.952,0,2.203,1.932,0,1.442,1.615,1.845,1.636,1.697,0,0,1.641
5,2002,1,0,0,2.006,0,2.188,1.914,0,1.573,1.467,1.909,1.677,1.286,0,0,1.444
5,2002,2,0,0,2.463,0,2.558,2.344,0,1.888,1.83,2.328,2.007,1.786,0,0,1.821
5,2002,3,0,0,2.555,0,2.967,2.526,0,1.985,2.09,2.507,2.079,1.906,0,0,1.9
5,2002,4,0,0,1.879,0,2.277,1.835,0,1.495,1.603,1.834,1.561,1.507,0,0,1.503
5,2002,5,0,0,1.165,0,1.409,1.128,0,0.919,1.01,1.112,0.96,1.006,0,0,0.97
5,2002,6,0,0,0.906,0,1.076,0.883,0,0.695,0.793,0.86,0.733,0.764,0,0,0.752
5,2002,7,0,0,0.73,0,0.829,0.702,0,0.608,0.637,0.705,0.626,0.656,0,0,0.624
5,2002,8,0,0,0.668,0,0.722,0.67,0,0.637,0.64,0.689,0.652,0.683,0,0,0.636
5,2002,9,0,0,0.623,0,0.703,0.68,0,0.632,0.64,0.663,0.62,0.661,0,0,0.636
5,2002,10,0,0,0.738,0,0.914,0.797,0,0.663,0.67,0.749,0.653,0.733,0,0,0.69
5,2002,11,0,0,1.165,0,1.414,1.128,0,0.925,1.038,1.084,0.923,1.061,0,0,1.018
5,2002,12,0,0,1.358,0,1.443,1.211,0,0.838,0.88,1.169,0.948,1.086,0,0,0.974
5,2003,1,0,0,2.57,0,2.83,2.451,0,1.957,2.092,2.416,2.096,1.967,0,0,1.961
5,2003,2,0,0,2.399,0,2.593,2.337,0,1.908,1.928,2.31,2.138,1.967,0,0,1.889
5,2003,3,0,0,2.897,0,3.1,2.839,0,2.477,2.368,2.852,2.704,2.278,0,0,2.157
5,2003,4,0,0,2.803,0,3.178,2.767,0,2.219,2.163,2.733,2.355,1.919,0,0,1.954
5,2003,5,0,0,1.793,0,2.058,1.767,0,1.276,1.285,1.693,1.362,1.225,0,0,1.217
5,2003,6,0,0,1.382,0,1.557,1.32,0,0.931,0.887,1.239,0.986,0.892,0,0,0.865
5,2003,7,0,0,1.063,0,1.236,1.015,0,0.737,0.723,0.959,0.792,0.764,0,0,0.714
5,2003,8,0,0,0.837,0,0.962,0.793,0,0.625,0.648,0.775,0.665,0.694,0,0,0.624
5,2003,9,0,0,0.734,0,0.846,0.737,0,0.636,0.658,0.736,0.668,0.719,0,0,0.655
5,2003,10,0,0,0.877,0,1.009,0.858,0,0.719,0.767,0.836,0.755,0.833,0,0,0.762
5,2003,11,0,0,1.231,0,1.46,1.105,0,0.861,1.033,1.095,0.938,0.986,0,0,0.981
5,2003,12,0,0,1.482,0,1.779,1.468,0,1.317,1.395,1.462,1.301,1.289,0,0,1.359
5,2004,1,0,0,2.361,0,2.563,2.302,0,1.923,1.825,2.288,2.054,1.883,0,0,1.793
5,2004,2,0,0,2.656,0,2.911,2.741,0,2.23,2.203,2.688,2.359,2.156,0,0,2.252
5,2004,3,0,0,2.873,0,3.326,3.024,0,2.366,2.39,2.961,2.581,2.242,0,0,2.305
5,2004,4,0,0,2.476,0,2.869,2.5,0,1.868,1.972,2.411,2.014,1.861,0,0,1.818
5,2004,5,0,0,1.753,0,2.083,1.751,0,1.235,1.327,1.672,1.326,1.296,0,0,1.254
5,2004,6,0,0,1.355,0,1.607,1.347,0,0.899,0.96,1.247,0.958,0.958,0,0,0.927
5,2004,7,0,0,0.983,0,1.186,1.005,0,0.663,0.73,0.922,0.696,0.753,0,0,0.721
5,2004,8,0,0,0.824,0,0.949,0.843,0,0.644,0.685,0.801,0.662,0.664,0,0,0.663
5,2004,9,0,0,0.653,0,0.772,0.725,0,0.64,0.705,0.664,0.632,0.725,0,0,0.697
5,2004,10,0,0,0.862,0,1.095,0.889,0,0.732,0.853,0.846,0.729,0.8,0,0,0.818
5,2004,11,0,0,1.343,0,1.756,1.341,0,1.058,1.19,1.281,1.139,1.219,0,0,1.195
5,2004,12,0,0,2.185,0,2.52,2.172,0,1.672,1.8,2.148,1.843,1.722,0,0,1.742
5,2005,1,0,0,2.318,0,2.344,2.361,0,2.019,1.95,2.312,1.991,1.803,0,0,1.816
5,2005,2,0,0,2.548,0,2.704,2.58,0,2.177,2.063,2.525,2.206,2.042,0,0,2.02
5,2005,3,0,0,2.31,0,2.619,2.314,0,1.883,1.888,2.272,1.914,1.867,0,0,1.841
5,2005,4,0,0,1.587,0,1.96,1.593,0,1.163,1.267,1.524,1.233,1.285,0,0,1.22
5,2005,5,0,0,1.113,0,1.333,1.085,0,0.793,0.877,1.061,0.834,0.883,0,0,0.861
5,2005,6,0,0,0.895,0,1.028,0.857,0,0.666,0.68,0.853,0.686,0.753,0,0,0.707
5,2005,7,0,0,0.794,0,0.866,0.745,0,0.616,0.623,0.734,0.623,0.658,0,0,0.622
5,2005,8,0,0,0.686,0,0.736,0.677,0,0.597,0.613,0.665,0.601,0.6,0,0,0.581
5,2005,9,0,0,0.573,0,0.681,0.611,0,0.564,0.6,0.6,0.583,0.625,0,0,0.592
5,2005,10,0,0,0.625,0,0.782,0.649,0,0.586,0.643,0.633,0.616,0.674,0,0,0.632
5,2005,11,0,0,1.056,0,1.359,1.007,0,0.861,0.947,1.001,0.9,0.981,0,0,0.925
5,2005,12,0,0,1.703,0,2.083,1.594,0,1.36,1.457,1.595,1.453,1.489,0,0,1.426
5,2006,1,0,0,2.307,0,2.581,2.234,0,1.756,1.885,2.154,1.904,1.739,0,0,1.776
5,2006,2,0,0,2.535,0,2.836,2.665,0,2.242,2.31,2.615,2.378,2.1,0,0,2.16
5,2006,3,0,0,2.723,0,3.058,2.724,0,2.209,2.155,2.657,2.366,2.064,0,0,2.027
5,2006,4,0,0,2.567,0,2.958,2.552,0,2.006,1.937,2.47,2.177,1.896,0,0,1.791
5,2006,5,0,0,1.632,0,1.945,1.628,0,1.228,1.248,1.566,1.299,1.242,0,0,1.155
5,2006,6,0,0,1.191,0,1.43,1.186,0,0.919,0.897,1.14,0.964,0.928,0,0,0.875
5,2006,7,0,0,0.868,0,1.051,0.878,0,0.725,0.71,0.839,0.713,0.756,0,0,0.701
5,2006,8,0,0,0.693,0,0.804,0.709,0,0.624,0.623,0.688,0.632,0.675,0,0,0.633
5,2006,9,0,0,0.644,0,0.711,0.669,0,0.625,0.627,0.657,0.624,0.711,0,0,0.638
5,2006,10,0,0,0.669,0,0.795,0.716,0,0.664,0.68,0.701,0.674,0.744,0,0,0.677
5,2006,11,0,0,0.97,0,1.204,0.946,0,0.796,0.89,0.931,0.806,0.992,0,0,0.898
5,2006,12,0,0,1.738,0,2.105,1.662,0,1.239,1.455,1.642,1.284,1.5,0,0,1.427
6,2000,1,0,0,3.006,0,2.956,2.492,0,2.171,0,2.56,2.447,0,0,0,0
6,2000,2,0,0,2.547,0,2.415,2.378,0,2.483,0,2.392,2.569,0,0,0,0
6,2000,3,0,0,2.85,0,2.536,2.601,0,2.392,0,2.597,2.469,0,0,0,0
6,2000,4,0,0,2.744,0,2.659,2.367,0,1.892,0,2.357,2.138,0,0,0,0
6,2000,5,0,0,1.986,0,2.061,1.711,0,1.2,0,1.691,1.371,0,0,0,0
6,2000,6,0,0,1.539,0,1.583,1.318,0,0.833,0,1.29,0.95,0,0,0,0
6,2000,7,0,0,1.195,0,1.287,1.061,0,0.604,0,1.033,0.647,0,0,0,0
6,2000,8,0,0,1.008,0,1.111,0.884,0,0.592,0,0.866,0.506,0,0,0,0
6,2000,9,0,0,0.759,0,0.889,0.746,0,0.596,0,0.72,0.553,0,0,0,0
6,2000,10,0,0,0.917,0,1.072,0.82,0,0.654,0,0.81,0.678,0,0,0,0
6,2000,11,0,0,1.718,0,1.966,1.446,0,1.039,0,1.427,1.171,0,0,0,0
6,2000,12,0,0,3.009,0,2.848,2.334,0,1.679,0,2.367,1.828,0,0,0,0
6,2001,1,0,0,3.03,0,2.886,2.48,0,2.671,0,2.606,2.606,0,0,0,0
6,2001,2,0,0,3.305,0,3.136,2.677,0,2.525,0,2.771,2.869,0,0,0,0
6,2001,3,0,0,2.601,0,2.422,2.271,0,2.138,0,2.355,2.256,0,0,0,0
6,2001,4,0,0,2.643,0,2.672,2.324,0,1.872,0,2.323,2.175,0,0,0,0
6,2001,5,0,0,1.806,0,1.86,1.594,0,1.158,0,1.576,1.288,0,0,0,0
6,2001,6,0,0,1.364,0,1.391,1.176,0,0.804,0,1.175,0.784,0,0,0,0
6,2001,7,0,0,1.102,0,1.148,0.988,0,0.608,0,0.957,0.6,0,0,0,0
6,2001,8,0,0,0.894,0,0.956,0.833,0,0.533,0,0.807,0.569,0,0,0,0
6,2001,9,0,0,0.792,0,0.912,0.776,0,0.583,0,0.75,0.616,0,0,0,0
6,2001,10,0,0,1.058,0,1.247,0.993,0,0.7,0,0.966,0.871,0,0,0,0
6,2001,11,0,0,1.371,0,1.624,1.294,0,0.933,0,1.238,1.109,0,0,0,0
6,2001,12,0,0,2.119,0,2.086,2.024,0,1.413,0,1.965,1.609,0,0,0,0
6,2002,1,0,0,2.397,0,2.347,2.085,0,1.467,0,2.081,1.484,0,0,0,0
6,2002,2,0,0,2.623,0,2.611,2.39,0,2.138,0,2.404,2.219,0,0,0,0
6,2002,3,0,0,2.706,0,2.938,2.352,0,1.821,0,2.321,2.063,0,0,0,0
6,2002,4,0,0,2.097,0,2.426,1.758,0,1.239,0,1.728,1.383,0,0,0,0
6,2002,5,0,0,1.332,0,1.603,1.101,0,0.7,0,1.085,0.734,0,0,0,0
6,2002,6,0,0,1.007,0,1.238,0.85,0,0.558,0,0.84,0.597,0,0,0,0
6,2002,7,0,0,0.757,0,0.902,0.66,0,0.442,0,0.649,0.516,0,0,0,0
6,2002,8,0,0,0.707,0,0.788,0.65,0,0.325,0,0.636,0.5,0,0,0,0
6,2002,9,0,0,0.689,0,0.766,0.686,0,0.504,0,0.682,0.622,0,0,0,0
6,2002,10,0,0,0.841,0,0.954,0.791,0,0.528,0,0.783,0.717,0,0,0,0
6,2002,11,0,0,1.421,0,1.607,1.16,0,0.625,0,1.142,0.794,0,0,0,0
6,2002,12,0,0,1.517,0,1.544,1.264,0,1,0,1.261,0.969,0,0,0,0
6,2003,1,0,0,2.896,0,2.958,2.458,0,2.079,0,2.473,2.422,0,0,0,0
6,2003,2,0,0,2.827,0,2.986,2.512,0,2.283,0,2.537,2.788,0,0,0,0
6,2003,3,0,0,3.145,0,3.299,2.793,0,2.742,0,2.806,3.134,0,0,0,0
6,2003,4,0,0,3.142,0,3.224,2.73,0,2.417,0,2.73,2.704,0,0,0,0
6,2003,5,0,0,2.067,0,2.179,1.795,0,1.329,0,1.775,1.509,0,0,0,0
6,2003,6,0,0,1.638,0,1.743,1.421,0,0.896,0,1.377,1.016,0,0,0,0
6,2003,7,0,0,1.285,0,1.432,1.136,0,0.717,0,1.11,0.747,0,0,0,0
6,2003,8,0,0,0.979,0,1.126,0.863,0,0.629,0,0.848,0.553,0,0,0,0
6,2003,9,0,0,0.738,0,0.87,0.709,0,0.525,0,0.709,0.6,0,0,0,0
6,2003,10,0,0,0.868,0,0.998,0.838,0,0.594,0,0.824,0.721,0,0,0,0
6,2003,11,0,0,1.2,0,1.487,1.093,0,0.637,0,1.048,0.853,0,0,0,0
6,2003,12,0,0,1.452,0,1.669,1.382,0,0.904,0,1.289,1.031,0,0,0,0
6,2004,1,0,0,2.444,0,2.457,2.271,0,1.958,0,2.29,2.409,0,0,0,0
6,2004,2,0,0,2.729,0,2.64,2.633,0,2.1,0,2.65,2.797,0,0,0,0
6,2004,3,0,0,3.053,0,3.192,2.911,0,2.65,0,2.937,2.934,0,0,0,0
6,2004,4,0,0,2.703,0,2.767,2.399,0,1.887,0,2.389,2.219,0,0,0,0
6,2004,5,0,0,1.938,0,2.088,1.733,0,1.256,0,1.711,1.442,0,0,0,0
6,2004,6,0,0,1.568,0,1.692,1.401,0,0.904,0,1.366,0.975,0,0,0,0
6,2004,7,0,0,1.163,0,1.313,1.078,0,0.663,0,1.047,0.653,0,0,0,0
6,2004,8,0,0,0.896,0,1.051,0.845,0,0.583,0,0.821,0.544,0,0,0,0
6,2004,9,0,0,0.727,0,0.829,0.692,0,0.492,0,0.68,0.625,0,0,0,0
6,2004,10,0,0,0.886,0,1.053,0.89,0,0.708,0,0.868,0.962,0,0,0,0
6,2004,11,0,0,1.434,0,1.752,1.356,0,0.972,0,1.314,1.263,0,0,0,0
6,2004,12,0,0,2.414,0,2.645,2.198,0,2.054,0,2.231,2.388,0,0,0,0
6,2005,1,0,0,2.178,0,2.05,2.06,0,2.017,0,2.095,2.456,0,0,0,0
6,2005,2,0,0,2.653,0,2.599,2.425,0,2.058,0,2.433,2.628,0,0,0,0
6,2005,3,0,0,2.575,0,2.758,2.341,0,1.729,0,2.337,2.078,0,0,0,0
6,2005,4,0,0,1.822,0,2.116,1.687,0,1.111,0,1.664,1.271,0,0,0,0
6,2005,5,0,0,1.265,0,1.513,1.156,0,0.646,0,1.127,0.678,0,0,0,0
6,2005,6,0,0,0.988,0,1.178,0.877,0,0.529,0,0.863,0.481,0,0,0,0
6,2005,7,0,0,0.85,0,0.986,0.757,0,0.525,0,0.733,0.481,0,0,0,0
6,2005,8,0,0,0.72,0,0.804,0.67,0,0.5,0,0.66,0.506,0,0,0,0
6,2005,9,0,0,0.587,0,0.684,0.616,0,0.442,0,0.613,0.528,0,0,0,0
6,2005,10,0,0,0.643,0,0.772,0.653,0,0.439,0,0.638,0.538,0,0,0,0
6,2005,11,0,0,1.214,0,1.532,1.01,0,0.65,0,0.991,0.791,0,0,0,0
6,2005,12,0,0,1.986,0,2.273,1.65,0,1,0,1.597,1.325,0,0,0,0
6,2006,1,0,0,2.663,0,2.621,2.321,0,1.871,0,2.305,2.406,0,0,0,0
6,2006,2,0,0,2.976,0,2.626,2.541,0,2.492,0,2.497,2.969,0,0,0,0
6,2006,3,0,0,3.074,0,2.878,2.758,0,2.138,0,2.77,2.706,0,0,0,0
6,2006,4,0,0,2.726,0,2.863,2.488,0,2.011,0,2.461,2.267,0,0,0,0
6,2006,5,0,0,1.781,0,2.036,1.669,0,1.196,0,1.638,1.306,0,0,0,0
6,2006,6,0,0,1.258,0,1.528,1.253,0,0.808,0,1.21,0.859,0,0,0,0
6,2006,7,0,0,0.931,0,1.17,0.937,0,0.625,0,0.902,0.706,0,0,0,0
6,2006,8,0,0,0.723,0,0.895,0.704,0,0.529,0,0.682,0.531,0,0,0,0
6,2006,9,0,0,0.68,0,0.794,0.652,0,0.517,0,0.641,0.531,0,0,0,0
6,2006,10,0,0,0.743,0,0.877,0.715,0,0.589,0,0.708,0.563,0,0,0,0
6,2006,11,0,0,1,0,1.259,0.913,0,0.625,0,0.887,0.681,0,0,0,0
6,2006,12,0,0,1.931,0,2.019,1.869,0,0.938,0,1.818,1.5,0,0,0,0
7,2000,1,0,0,2.295,0,2.595,2.222,0,2.244,2.046,2.369,1.93,1.732,0,0,1.549
7,2000,2,0,0,2.054,0,2.238,2.069,0,2.225,2.162,2.183,1.895,1.748,0,0,1.584
7,2000,3,0,0,2.321,0,2.759,2.388,0,2.282,2.25,2.475,2.243,2.063,0,0,1.779
7,2000,4,0,0,2.243,0,2.734,2.275,0,2.088,2.017,2.318,2.093,2.075,0,0,1.71
7,2000,5,0,0,1.543,0,1.96,1.623,0,1.35,1.367,1.578,1.405,1.462,0,0,1.235
7,2000,6,0,0,1.101,0,1.434,1.205,0,0.99,0.95,1.148,1.029,1.098,0,0,0.954
7,2000,7,0,0,0.851,0,1.104,0.959,0,0.778,0.767,0.901,0.823,0.839,0,0,0.795
7,2000,8,0,0,0.728,0,0.931,0.832,0,0.666,0.675,0.771,0.754,0.837,0,0,0.757
7,2000,9,0,0,0.676,0,0.818,0.743,0,0.623,0.708,0.73,0.742,0.807,0,0,0.754
7,2000,10,0,0,0.71,0,0.922,0.797,0,0.646,0.717,0.782,0.793,0.85,0,0,0.821
7,2000,11,0,0,1.195,0,1.653,1.319,0,1.121,1.139,1.307,1.212,1.429,0,0,1.26
7,2000,12,0,0,2.455,0,2.713,2.351,0,2.368,2.146,2.437,2.3,2.584,0,0,1.866
7,2001,1,0,0,2.162,0,2.682,2.132,0,1.907,1.754,2.178,1.723,1.386,0,0,1.289
7,2001,2,0,0,2.524,0,2.793,2.505,0,2.493,2.412,2.685,2.043,1.595,0,0,1.636
